order_id,date,region,category,channel,units,unit_price,revenue,cost
7850,2025-04-04,North,Apparel,Online,1,50.95,58.59,39.71
7851,2025-04-04,South,Beauty,Online,4,27.84,83.52,51.96
7852,2025-04-04,East,Apparel,Mobile App,2,55.16,115.84,76.22
7853,2025-04-04,West,Sports,In-Store,2,42.5,85.0,49.63
7854,2025-04-05,South,Beauty,Online,1,32.16,24.12,16.0
7855,2025-04-05,North,Home & Kitchen,Mobile App,1,65.88,75.76,44.98
7856,2025-04-05,East,Home & Kitchen,Mobile App,3,57.6,181.44,106.56
7857,2025-04-05,East,Beauty,In-Store,4,25.88,108.71,62.1
7858,2025-04-05,North,Electronics,Online,3,151.73,523.46,316.46
7859,2025-04-05,North,Home & Kitchen,In-Store,1,55.34,63.64,40.52
7860,2025-04-05,North,Sports,Online,2,59.35,136.52,77.13
7861,2025-04-05,North,Home & Kitchen,Online,2,58.63,134.85,82.1
7862,2025-04-05,South,Electronics,In-Store,4,188.47,565.4,383.29
7863,2025-04-05,West,Beauty,Online,1,25.43,25.43,15.51
7864,2025-04-05,South,Beauty,Online,1,26.19,19.65,11.08
7865,2025-04-05,North,Beauty,Online,2,25.23,58.03,39.08
7866,2025-04-05,North,Apparel,Online,2,47.58,109.44,63.81
7867,2025-04-05,East,Beauty,In-Store,1,31.89,33.48,20.93
7868,2025-04-06,West,Home & Kitchen,In-Store,2,60.98,121.96,79.3
7869,2025-04-06,East,Home & Kitchen,Online,2,59.15,124.22,69.17
7870,2025-04-06,East,Sports,In-Store,4,70.94,297.93,196.35
7871,2025-04-06,East,Electronics,In-Store,2,191.39,401.92,257.33
7872,2025-04-06,West,Beauty,In-Store,2,24.7,49.4,29.93
7873,2025-04-06,East,Electronics,Online,4,198.4,833.27,501.87
7874,2025-04-06,East,Electronics,Online,3,136.46,429.86,277.29
7875,2025-04-06,North,Electronics,Mobile App,3,184.3,635.83,427.47
7876,2025-04-06,South,Sports,Online,1,53.58,40.18,22.63
7877,2025-04-07,East,Electronics,In-Store,2,150.05,315.1,173.61
7878,2025-04-07,West,Home & Kitchen,Online,2,68.07,136.14,76.98
7879,2025-04-07,South,Beauty,In-Store,4,28.26,84.77,54.78
7880,2025-04-07,West,Electronics,Online,1,191.21,191.21,109.99
7881,2025-04-07,East,Home & Kitchen,Online,2,63.82,134.01,85.29
7882,2025-04-07,West,Electronics,In-Store,4,172.26,689.03,418.81
7883,2025-04-07,North,Beauty,Mobile App,1,33.48,38.5,22.56
7884,2025-04-07,South,Apparel,In-Store,4,51.19,153.58,103.85
7885,2025-04-07,East,Sports,Online,1,55.19,57.95,32.97
7886,2025-04-07,West,Home & Kitchen,Online,3,69.34,208.03,117.03
7887,2025-04-07,West,Sports,In-Store,3,57.24,171.72,115.32
7888,2025-04-07,North,Electronics,Online,3,220.57,760.98,511.46
7889,2025-04-07,South,Beauty,In-Store,2,30.14,45.21,26.29
7890,2025-04-07,East,Electronics,Online,1,183.38,192.55,123.79
7891,2025-04-07,East,Home & Kitchen,Mobile App,2,69.95,146.9,96.83
7892,2025-04-07,East,Sports,Online,2,43.48,91.3,51.38
7893,2025-04-07,East,Sports,Online,3,56.21,177.06,108.89
7894,2025-04-07,South,Apparel,Mobile App,4,35.3,105.89,61.95
7895,2025-04-07,West,Apparel,Online,2,51.05,102.1,68.58
7896,2025-04-08,West,Electronics,In-Store,1,176.65,176.65,108.28
7897,2025-04-08,North,Electronics,Online,3,195.78,675.43,415.92
7898,2025-04-08,South,Apparel,In-Store,4,40.15,120.44,67.53
7899,2025-04-08,East,Home & Kitchen,Mobile App,3,79.16,249.35,148.28
7900,2025-04-08,North,Electronics,In-Store,2,232.2,534.06,307.95
7901,2025-04-08,East,Apparel,Mobile App,3,47.45,149.48,86.4
7902,2025-04-08,South,Electronics,Mobile App,3,153.46,345.28,230.43
7903,2025-04-08,South,Electronics,Mobile App,1,178.3,133.73,83.02
7904,2025-04-08,West,Electronics,Online,3,213.21,639.62,428.37
7905,2025-04-08,West,Sports,Online,1,41.81,41.81,24.48
7906,2025-04-08,West,Home & Kitchen,In-Store,1,68.11,68.11,38.18
7907,2025-04-08,East,Home & Kitchen,Online,3,75.36,237.37,151.01
7908,2025-04-08,West,Home & Kitchen,Mobile App,1,57.47,57.47,35.91
7909,2025-04-08,West,Electronics,In-Store,1,162.67,162.67,89.54
7910,2025-04-09,East,Apparel,Online,3,45.64,143.75,94.2
7911,2025-04-09,West,Electronics,Online,1,160.49,160.49,97.38
7912,2025-04-09,South,Sports,Online,1,52.38,39.28,26.3
7913,2025-04-09,North,Home & Kitchen,In-Store,2,71.83,165.2,110.62
7914,2025-04-09,North,Beauty,In-Store,4,27.87,128.21,71.29
7915,2025-04-09,North,Beauty,Online,2,23.01,52.91,29.96
7916,2025-04-09,North,Electronics,In-Store,3,158.15,545.62,368.34
7917,2025-04-09,East,Apparel,Online,4,48.75,204.74,134.56
7918,2025-04-09,South,Electronics,Mobile App,4,156.47,469.42,294.64
7919,2025-04-09,East,Electronics,In-Store,3,197.31,621.54,388.77
7920,2025-04-09,North,Home & Kitchen,Online,3,59.53,205.38,129.34
7921,2025-04-09,South,Electronics,Online,3,180.72,406.62,238.66
7922,2025-04-10,North,Home & Kitchen,Mobile App,4,73.16,336.52,213.03
7923,2025-04-10,North,Electronics,Mobile App,2,198.41,456.34,300.15
7924,2025-04-10,East,Sports,In-Store,3,43.65,137.49,86.27
7925,2025-04-10,North,Beauty,In-Store,4,31.62,145.44,89.49
7926,2025-04-10,East,Beauty,Online,2,37.44,78.63,50.73
7927,2025-04-10,East,Electronics,In-Store,3,192.64,606.83,377.79
7928,2025-04-10,North,Electronics,Online,4,178.06,819.09,455.01
7929,2025-04-10,West,Home & Kitchen,Mobile App,4,75.34,301.37,196.84
7930,2025-04-10,East,Apparel,Online,4,48.7,204.53,112.65
7931,2025-04-10,North,Electronics,In-Store,1,185.49,213.31,125.09
7932,2025-04-10,East,Sports,Mobile App,2,55.97,117.54,67.43
7933,2025-04-11,North,Electronics,Online,3,209.98,724.42,430.27
7934,2025-04-11,East,Electronics,In-Store,4,189.64,796.48,533.1
7935,2025-04-11,East,Home & Kitchen,Online,3,64.99,204.73,114.64
7936,2025-04-11,North,Apparel,Online,2,49.95,114.89,72.26
7937,2025-04-11,East,Sports,In-Store,3,56.2,177.04,115.79
7938,2025-04-11,South,Home & Kitchen,Mobile App,3,58.19,130.93,85.93
7939,2025-04-11,North,Apparel,Online,2,38.27,88.02,59.15
7940,2025-04-11,East,Home & Kitchen,Online,2,82.76,173.8,96.11
7941,2025-04-11,South,Beauty,Online,2,35.84,53.76,36.18
7942,2025-04-11,East,Electronics,In-Store,1,212.82,223.46,150.12
7943,2025-04-11,West,Beauty,In-Store,3,30.57,91.72,54.4
7944,2025-04-11,North,Apparel,In-Store,4,34.23,157.44,99.08
7945,2025-04-11,West,Apparel,In-Store,3,46.56,139.69,88.57
7946,2025-04-11,South,Home & Kitchen,Online,1,68.77,51.58,28.74
7947,2025-04-11,South,Electronics,Online,1,170.41,127.81,78.05
7948,2025-04-11,North,Home & Kitchen,Online,1,80.53,92.61,57.83
7949,2025-04-11,West,Electronics,Mobile App,4,169.96,679.85,407.43
7950,2025-04-12,North,Home & Kitchen,In-Store,2,60.93,140.15,81.95
7951,2025-04-12,West,Apparel,Online,2,39.51,79.03,53.66
7952,2025-04-12,North,Apparel,In-Store,1,45.05,51.81,34.52
7953,2025-04-12,South,Electronics,In-Store,2,203.87,305.8,201.94
7954,2025-04-12,East,Home & Kitchen,Online,1,69.66,73.14,43.52
7955,2025-04-12,East,Electronics,Online,3,143.58,452.27,281.29
7956,2025-04-12,East,Beauty,In-Store,2,32.23,67.69,38.36
7957,2025-04-12,West,Beauty,Online,2,29.48,58.96,33.52
7958,2025-04-12,South,Apparel,In-Store,1,47.39,35.54,21.1
7959,2025-04-12,East,Home & Kitchen,Online,4,59.12,248.29,162.36
7960,2025-04-12,South,Apparel,Mobile App,2,45.49,68.23,43.14
7961,2025-04-12,East,Electronics,In-Store,4,183.16,769.27,520.15
7962,2025-04-12,West,Apparel,Mobile App,1,46.32,46.32,30.6
7963,2025-04-12,West,Apparel,Mobile App,2,48.04,96.08,56.94
7964,2025-04-12,North,Home & Kitchen,Mobile App,2,66.14,152.13,97.34
7965,2025-04-12,South,Home & Kitchen,In-Store,2,73.79,110.68,69.24
7966,2025-04-12,North,Home & Kitchen,Mobile App,1,69.86,80.34,49.68
7967,2025-04-12,West,Sports,Mobile App,2,44.67,89.34,55.79
7968,2025-04-12,East,Sports,In-Store,2,50.38,105.81,59.43
7969,2025-04-13,South,Sports,Online,2,52.97,79.45,49.02
7970,2025-04-13,North,Electronics,Online,3,172.44,594.92,388.91
7971,2025-04-13,West,Apparel,In-Store,4,37.05,148.19,84.59
7972,2025-04-13,South,Beauty,In-Store,1,27.63,20.72,13.26
7973,2025-04-13,South,Apparel,In-Store,2,43.69,65.53,43.7
7974,2025-04-13,South,Home & Kitchen,Mobile App,1,59.18,44.39,24.68
7975,2025-04-13,West,Beauty,Online,4,24.9,99.6,64.43
7976,2025-04-13,East,Home & Kitchen,Online,4,51.31,215.5,131.87
7977,2025-04-13,East,Home & Kitchen,Online,3,60.23,189.74,111.59
7978,2025-04-13,South,Beauty,In-Store,4,27.4,82.2,53.77
7979,2025-04-13,East,Beauty,In-Store,1,25.45,26.73,16.82
7980,2025-04-13,East,Home & Kitchen,In-Store,4,66.77,280.43,190.55
7981,2025-04-13,South,Electronics,Online,1,207.0,155.25,94.52
7982,2025-04-14,East,Beauty,Online,4,30.16,126.65,70.2
7983,2025-04-14,North,Sports,Online,4,58.07,267.11,159.38
7984,2025-04-14,East,Beauty,Online,1,26.36,27.68,16.22
7985,2025-04-14,East,Home & Kitchen,In-Store,2,59.76,125.5,82.29
7986,2025-04-14,North,Apparel,Online,2,41.92,96.42,58.12
7987,2025-04-14,East,Home & Kitchen,Online,2,77.02,161.75,103.78
7988,2025-04-14,East,Apparel,In-Store,4,43.28,181.77,105.39
7989,2025-04-14,East,Beauty,Online,3,29.7,93.57,57.82
7990,2025-04-14,East,Electronics,In-Store,2,143.55,301.45,194.68
7991,2025-04-15,East,Electronics,Online,3,197.59,622.4,414.14
7992,2025-04-15,East,Sports,Online,4,49.34,207.22,130.94
7993,2025-04-15,East,Beauty,Mobile App,4,27.65,116.14,74.14
7994,2025-04-15,South,Beauty,In-Store,2,28.65,42.98,26.24
7995,2025-04-15,North,Electronics,Online,4,169.62,780.25,475.01
7996,2025-04-15,North,Apparel,Mobile App,3,41.32,142.55,88.42
7997,2025-04-15,West,Home & Kitchen,In-Store,1,70.87,70.87,46.42
7998,2025-04-15,West,Apparel,Online,4,48.54,194.14,123.29
7999,2025-04-15,North,Apparel,In-Store,3,53.89,185.93,114.4
8000,2025-04-15,North,Apparel,In-Store,1,45.99,52.89,29.37
8001,2025-04-15,South,Electronics,In-Store,1,198.73,149.05,99.41
8002,2025-04-15,South,Electronics,Online,4,175.01,525.03,334.6
8003,2025-04-15,West,Apparel,Mobile App,1,46.41,46.41,29.8
8004,2025-04-15,North,Home & Kitchen,In-Store,1,57.88,66.56,37.0
8005,2025-04-15,West,Home & Kitchen,Online,2,66.73,133.46,85.16
8006,2025-04-16,North,Apparel,Online,2,44.88,103.21,65.42
8007,2025-04-16,West,Beauty,Online,3,24.6,73.81,47.71
8008,2025-04-16,West,Apparel,Online,1,45.45,45.45,25.55
8009,2025-04-16,North,Beauty,In-Store,1,32.27,37.11,24.42
8010,2025-04-16,South,Sports,Mobile App,1,59.1,44.33,29.33
8011,2025-04-16,North,Electronics,In-Store,2,177.75,408.83,276.44
8012,2025-04-16,East,Beauty,Online,1,29.42,30.89,18.99
8013,2025-04-16,West,Beauty,In-Store,1,30.43,30.43,17.65
8014,2025-04-16,East,Beauty,Online,4,27.22,114.32,71.05
8015,2025-04-16,North,Home & Kitchen,Online,1,72.84,83.76,54.48
8016,2025-04-16,South,Electronics,Online,2,211.21,316.82,213.1
8017,2025-04-16,West,Electronics,In-Store,4,197.96,791.84,444.29
8018,2025-04-16,North,Apparel,Online,3,39.83,137.42,91.42
8019,2025-04-16,South,Sports,In-Store,2,47.29,70.94,45.66
8020,2025-04-16,West,Sports,In-Store,2,57.45,114.89,68.41
8021,2025-04-16,East,Beauty,In-Store,3,28.16,88.72,49.54
8022,2025-04-16,North,Beauty,Online,3,25.84,89.13,60.21
8023,2025-04-16,South,Sports,Mobile App,2,62.03,93.05,55.69
8024,2025-04-16,South,Beauty,Online,3,27.92,62.81,39.36
8025,2025-04-16,East,Electronics,Online,2,147.22,309.15,191.11
8026,2025-04-17,North,Home & Kitchen,Online,1,52.37,60.23,35.02
8027,2025-04-17,East,Sports,Online,1,56.38,59.2,37.17
8028,2025-04-17,West,Home & Kitchen,Mobile App,4,62.76,251.06,152.14
8029,2025-04-17,North,Sports,Online,3,57.75,199.24,130.7
8030,2025-04-17,South,Home & Kitchen,Mobile App,3,68.24,153.53,92.3
8031,2025-04-17,North,Beauty,Online,4,32.59,149.92,86.73
8032,2025-04-17,South,Apparel,Online,1,39.66,29.74,16.37
8033,2025-04-17,East,Home & Kitchen,Online,4,56.78,238.47,138.71
8034,2025-04-17,East,Apparel,Mobile App,2,43.3,90.93,50.28
8035,2025-04-17,North,Sports,Online,3,52.27,180.34,116.72
8036,2025-04-17,North,Sports,Online,3,43.94,151.61,84.27
8037,2025-04-18,North,Home & Kitchen,Mobile App,1,67.34,77.45,47.78
8038,2025-04-18,East,Apparel,Online,2,39.81,83.59,48.24
8039,2025-04-18,West,Sports,Online,4,50.05,200.2,113.28
8040,2025-04-18,West,Apparel,Mobile App,4,47.8,191.2,125.85
8041,2025-04-18,East,Beauty,Mobile App,1,30.84,32.38,21.53
8042,2025-04-18,East,Beauty,In-Store,2,29.73,62.43,35.49
8043,2025-04-18,East,Apparel,In-Store,3,52.53,165.47,93.44
8044,2025-04-18,South,Electronics,Online,4,200.24,600.71,396.23
8045,2025-04-18,North,Apparel,Online,4,49.8,229.07,127.93
8046,2025-04-18,South,Apparel,Online,4,48.62,145.86,90.6
8047,2025-04-19,North,Beauty,Online,2,31.04,71.4,41.16
8048,2025-04-19,North,Beauty,In-Store,1,28.8,33.12,19.32
8049,2025-04-19,South,Electronics,Online,1,181.35,136.01,83.19
8050,2025-04-19,North,Electronics,Online,3,197.92,682.83,462.08
8051,2025-04-19,South,Electronics,Online,3,154.9,348.51,211.63
8052,2025-04-19,North,Home & Kitchen,In-Store,4,66.05,303.82,186.29
8053,2025-04-19,East,Home & Kitchen,Online,3,63.68,200.6,119.48
8054,2025-04-19,South,Beauty,In-Store,4,30.08,90.25,50.17
8055,2025-04-19,West,Home & Kitchen,In-Store,2,64.25,128.5,74.7
8056,2025-04-19,West,Electronics,In-Store,4,195.57,782.28,442.41
8057,2025-04-19,North,Electronics,Online,2,180.56,415.3,253.3
8058,2025-04-19,West,Apparel,Mobile App,1,47.78,47.78,31.53
8059,2025-04-19,North,Home & Kitchen,In-Store,2,66.41,152.75,93.97
8060,2025-04-19,South,Electronics,In-Store,4,202.93,608.8,342.88
8061,2025-04-19,North,Home & Kitchen,Online,4,60.9,280.15,169.48
8062,2025-04-19,North,Apparel,Online,2,40.03,92.07,61.58
8063,2025-04-20,South,Sports,Online,2,43.8,65.71,40.48
8064,2025-04-20,West,Beauty,Online,2,34.74,69.48,42.86
8065,2025-04-20,South,Beauty,Online,4,27.73,83.18,47.59
8066,2025-04-20,South,Home & Kitchen,Online,1,68.23,51.17,32.83
8067,2025-04-20,West,Home & Kitchen,In-Store,1,55.77,55.77,31.95
8068,2025-04-20,East,Home & Kitchen,Online,1,74.33,78.05,45.67
8069,2025-04-20,East,Electronics,Mobile App,4,145.71,611.98,380.87
8070,2025-04-20,East,Electronics,Online,4,204.03,856.92,545.38
8071,2025-04-20,South,Home & Kitchen,Online,1,58.11,43.58,24.92
8072,2025-04-20,East,Apparel,Mobile App,3,46.0,144.9,82.27
8073,2025-04-20,North,Beauty,Online,1,25.12,28.89,18.67
8074,2025-04-21,South,Home & Kitchen,Mobile App,2,79.65,119.48,67.85
8075,2025-04-21,South,Electronics,In-Store,2,194.44,291.67,184.19
8076,2025-04-21,South,Apparel,Online,3,51.52,115.91,64.67
8077,2025-04-21,North,Home & Kitchen,Mobile App,4,57.53,264.63,178.99
8078,2025-04-21,East,Sports,In-Store,3,52.35,164.92,97.1
8079,2025-04-21,North,Electronics,Mobile App,4,160.39,737.78,426.4
8080,2025-04-21,North,Electronics,Online,3,164.29,566.8,367.82
8081,2025-04-21,East,Electronics,Mobile App,1,175.27,184.03,105.05
8082,2025-04-21,East,Beauty,Online,1,27.11,28.47,17.34
8083,2025-04-21,South,Electronics,Mobile App,3,169.55,381.5,241.0
8084,2025-04-21,South,Beauty,Online,4,24.04,72.11,45.77
8085,2025-04-21,South,Electronics,Online,2,181.35,272.03,159.08
8086,2025-04-21,East,Home & Kitchen,Mobile App,3,55.09,173.52,99.56
8087,2025-04-21,East,Sports,Online,1,62.84,65.98,42.92
8088,2025-04-21,West,Beauty,Online,2,29.94,59.88,40.68
8089,2025-04-21,North,Electronics,In-Store,1,198.6,228.38,132.58
8090,2025-04-21,South,Electronics,Mobile App,2,198.92,298.38,164.46
8091,2025-04-21,South,Home & Kitchen,Mobile App,2,54.18,81.27,54.36
8092,2025-04-21,East,Apparel,In-Store,2,54.35,114.13,63.23
8093,2025-04-21,North,Electronics,Mobile App,3,214.7,740.72,452.8
8094,2025-04-21,West,Apparel,Online,3,50.83,152.48,101.78
8095,2025-04-22,South,Apparel,Online,2,51.69,77.53,44.82
8096,2025-04-22,North,Electronics,Online,3,171.5,591.67,374.11
8097,2025-04-22,South,Apparel,Online,1,44.95,33.72,22.66
8098,2025-04-22,West,Beauty,In-Store,2,27.31,54.62,33.44
8099,2025-04-22,East,Apparel,Online,3,41.68,131.3,76.64
8100,2025-04-22,West,Home & Kitchen,In-Store,4,64.66,258.65,161.42
8101,2025-04-22,East,Electronics,Mobile App,2,122.87,258.02,171.0
8102,2025-04-22,North,Beauty,Online,4,31.38,144.33,95.76
8103,2025-04-22,West,Apparel,Online,1,37.61,37.61,20.77
8104,2025-04-23,West,Electronics,In-Store,2,205.58,411.16,271.26
8105,2025-04-23,West,Electronics,Mobile App,4,217.07,868.27,558.95
8106,2025-04-23,West,Apparel,Online,2,39.19,78.39,51.55
8107,2025-04-23,West,Home & Kitchen,Online,4,59.93,239.71,154.43
8108,2025-04-23,West,Sports,Online,2,53.91,107.82,72.25
8109,2025-04-23,South,Beauty,Mobile App,1,26.11,19.58,13.14
8110,2025-04-23,West,Home & Kitchen,In-Store,1,52.86,52.86,29.23
8111,2025-04-23,East,Home & Kitchen,In-Store,2,59.45,124.84,70.08
8112,2025-04-23,North,Beauty,Online,2,28.41,65.34,43.69
8113,2025-04-23,West,Apparel,In-Store,3,46.18,138.53,85.0
8114,2025-04-23,North,Apparel,Mobile App,3,53.79,185.57,117.57
8115,2025-04-23,South,Sports,Online,4,49.3,147.91,85.23
8116,2025-04-23,North,Electronics,In-Store,3,173.82,599.67,373.05
8117,2025-04-23,West,Electronics,Online,3,182.95,548.86,305.66
8118,2025-04-23,West,Apparel,Mobile App,3,48.03,144.1,93.24
8119,2025-04-23,South,Apparel,Online,3,41.9,94.27,57.64
8120,2025-04-23,West,Beauty,In-Store,3,24.87,74.62,50.09
8121,2025-04-24,East,Apparel,Online,2,46.78,98.24,63.44
8122,2025-04-24,East,Sports,Online,4,51.13,214.75,135.53
8123,2025-04-24,East,Electronics,Online,3,142.48,448.8,256.75
8124,2025-04-24,West,Sports,Online,4,41.54,166.14,92.26
8125,2025-04-24,West,Sports,Online,4,37.58,150.3,95.73
8126,2025-04-24,West,Electronics,Online,4,185.84,743.36,498.72
8127,2025-04-24,North,Home & Kitchen,Online,2,52.44,120.62,80.77
8128,2025-04-24,South,Home & Kitchen,Online,2,68.84,103.26,57.51
8129,2025-04-24,North,Home & Kitchen,Online,1,55.78,64.14,42.85
8130,2025-04-24,North,Electronics,Online,4,195.16,897.74,514.65
8131,2025-04-24,South,Apparel,Mobile App,4,40.22,120.67,74.89
8132,2025-04-24,East,Home & Kitchen,Online,3,54.82,172.69,101.84
8133,2025-04-24,South,Beauty,In-Store,4,32.28,96.84,64.68
8134,2025-04-25,West,Electronics,In-Store,3,181.57,544.7,332.65
8135,2025-04-25,North,Home & Kitchen,Mobile App,3,65.06,224.45,123.87
8136,2025-04-25,North,Electronics,Online,3,209.37,722.33,444.41
8137,2025-04-25,West,Apparel,Online,2,38.17,76.33,46.12
8138,2025-04-25,West,Home & Kitchen,In-Store,1,51.49,51.49,29.03
8139,2025-04-25,North,Electronics,In-Store,2,191.09,439.51,250.99
8140,2025-04-25,East,Sports,Online,1,57.96,60.86,34.51
8141,2025-04-25,West,Sports,Online,2,58.13,116.26,74.19
8142,2025-04-25,North,Electronics,Online,1,195.58,224.92,144.8
8143,2025-04-26,North,Electronics,Online,1,206.5,237.48,139.72
8144,2025-04-26,East,Sports,Mobile App,4,67.71,284.39,181.27
8145,2025-04-26,West,Beauty,Online,1,27.99,27.99,16.41
8146,2025-04-26,North,Apparel,In-Store,2,47.21,108.58,68.72
8147,2025-04-26,East,Beauty,Online,4,24.16,101.48,57.95
8148,2025-04-26,East,Beauty,Online,3,27.37,86.22,52.33
8149,2025-04-26,East,Beauty,In-Store,2,29.28,61.49,39.02
8150,2025-04-26,North,Apparel,In-Store,3,50.3,173.52,109.79
8151,2025-04-26,North,Apparel,In-Store,4,48.22,221.83,127.85
8152,2025-04-26,North,Apparel,Online,3,35.49,122.44,72.59
8153,2025-04-26,West,Apparel,Mobile App,1,45.15,45.15,27.16
8154,2025-04-26,South,Electronics,Online,2,156.78,235.18,151.74
8155,2025-04-26,West,Home & Kitchen,Mobile App,1,62.41,62.41,37.58
8156,2025-04-26,West,Electronics,In-Store,4,136.54,546.17,359.45
8157,2025-04-26,South,Electronics,Online,2,178.38,267.57,180.73
8158,2025-04-26,North,Electronics,Mobile App,3,178.64,616.3,402.86
8159,2025-04-26,West,Apparel,Mobile App,3,40.95,122.86,69.51
8160,2025-04-27,South,Apparel,In-Store,4,50.6,151.8,89.03
8161,2025-04-27,North,Electronics,Online,4,186.98,860.12,543.48
8162,2025-04-27,West,Home & Kitchen,Mobile App,1,69.65,69.65,47.2
8163,2025-04-27,East,Electronics,Online,2,165.35,347.24,232.5
8164,2025-04-27,South,Apparel,In-Store,4,38.18,114.54,65.19
8165,2025-04-27,East,Home & Kitchen,In-Store,2,69.25,145.42,84.58
8166,2025-04-27,West,Home & Kitchen,Online,2,69.82,139.64,88.19
8167,2025-04-27,South,Electronics,Online,2,183.98,275.97,151.95
8168,2025-04-27,South,Electronics,Online,3,130.97,294.67,174.11
8169,2025-04-27,East,Apparel,In-Store,3,49.94,157.31,96.92
8170,2025-04-27,South,Electronics,Mobile App,4,179.17,537.5,316.34
8171,2025-04-27,East,Home & Kitchen,Online,1,65.37,68.64,43.52
8172,2025-04-27,West,Apparel,In-Store,4,52.77,211.06,127.03
8173,2025-04-27,East,Apparel,Online,4,38.85,163.16,97.51
8174,2025-04-27,West,Home & Kitchen,Mobile App,2,59.85,119.7,73.43
8175,2025-04-28,South,Apparel,In-Store,4,49.81,149.44,88.97
8176,2025-04-28,West,Electronics,Online,2,182.65,365.3,206.53
8177,2025-04-28,East,Home & Kitchen,Online,2,59.4,124.74,82.12
8178,2025-04-28,North,Beauty,Online,3,31.21,107.67,64.51
8179,2025-04-28,North,Sports,Online,3,52.56,181.32,118.45
8180,2025-04-28,South,Beauty,Mobile App,4,27.45,82.35,54.0
8181,2025-04-28,North,Beauty,In-Store,3,28.27,97.54,58.48
8182,2025-04-28,North,Beauty,In-Store,3,27.43,94.65,58.75
8183,2025-04-28,West,Electronics,Online,4,204.42,817.7,450.65
8184,2025-04-28,North,Home & Kitchen,In-Store,2,61.06,140.43,94.19
8185,2025-04-28,East,Home & Kitchen,Mobile App,3,56.44,177.77,105.4
8186,2025-04-28,South,Apparel,Online,2,56.43,84.65,51.0
8187,2025-04-28,West,Apparel,In-Store,2,47.14,94.28,62.67
8188,2025-04-28,North,Apparel,In-Store,3,47.63,164.32,96.23
8189,2025-04-28,North,Apparel,Online,2,46.88,107.83,72.77
8190,2025-04-28,West,Home & Kitchen,Online,4,61.06,244.23,158.83
8191,2025-04-29,West,Beauty,In-Store,1,22.1,22.1,14.84
8192,2025-04-29,East,Apparel,In-Store,4,49.56,208.15,114.69
8193,2025-04-29,South,Electronics,Online,2,164.55,246.83,165.68
8194,2025-04-29,West,Electronics,Online,1,213.51,213.51,120.65
8195,2025-04-29,East,Electronics,Online,1,197.82,207.71,131.89
8196,2025-04-29,South,Sports,Online,1,60.52,45.39,28.48
8197,2025-04-29,East,Electronics,Online,1,193.31,202.98,120.58
8198,2025-04-29,East,Apparel,In-Store,3,55.0,173.25,106.57
8199,2025-04-29,North,Sports,Online,2,51.26,117.9,77.01
8200,2025-04-29,North,Electronics,In-Store,2,167.54,385.33,219.98
8201,2025-04-29,West,Electronics,In-Store,2,185.18,370.37,251.13
8202,2025-04-29,North,Apparel,Mobile App,3,47.28,163.1,97.51
8203,2025-04-29,South,Home & Kitchen,In-Store,1,72.28,54.21,32.85
8204,2025-04-30,South,Home & Kitchen,In-Store,1,63.31,47.48,28.9
8205,2025-04-30,North,Apparel,In-Store,1,46.27,53.21,35.67
8206,2025-04-30,West,Beauty,In-Store,1,26.5,26.5,17.44
8207,2025-04-30,South,Home & Kitchen,Mobile App,3,62.26,140.08,83.67
8208,2025-04-30,North,Home & Kitchen,Online,2,68.66,157.92,89.2
8209,2025-04-30,East,Electronics,In-Store,3,229.93,724.29,450.21
8210,2025-04-30,North,Home & Kitchen,Online,1,53.62,61.66,36.8
8211,2025-05-01,North,Home & Kitchen,Mobile App,4,73.28,337.09,186.42
8212,2025-05-01,South,Apparel,Online,1,47.26,35.44,20.76
8213,2025-05-01,West,Beauty,In-Store,3,29.13,87.39,52.13
8214,2025-05-01,West,Sports,In-Store,4,48.65,194.61,132.17
8215,2025-05-01,East,Home & Kitchen,Mobile App,1,63.29,66.46,37.09
8216,2025-05-01,South,Apparel,In-Store,2,44.95,67.42,43.66
8217,2025-05-01,South,Apparel,In-Store,2,46.56,69.83,40.98
8218,2025-05-01,North,Sports,Mobile App,3,50.39,173.85,105.27
8219,2025-05-01,West,Home & Kitchen,Online,2,60.96,121.93,68.39
8220,2025-05-01,West,Home & Kitchen,Online,1,56.02,56.02,37.23
8221,2025-05-01,South,Sports,Online,3,53.6,120.61,80.98
8222,2025-05-02,North,Beauty,Online,3,31.05,107.11,63.14
8223,2025-05-02,South,Apparel,In-Store,2,36.21,54.31,34.02
8224,2025-05-02,East,Electronics,In-Store,1,230.12,241.62,146.6
8225,2025-05-02,West,Apparel,Mobile App,4,43.58,174.32,117.94
8226,2025-05-02,East,Apparel,Online,2,41.41,86.97,53.39
8227,2025-05-02,East,Sports,Mobile App,4,62.43,262.19,167.08
8228,2025-05-02,East,Apparel,In-Store,3,43.85,138.12,77.18
8229,2025-05-02,West,Apparel,Online,2,46.18,92.36,58.98
8230,2025-05-02,East,Home & Kitchen,Online,1,51.65,54.23,36.44
8231,2025-05-02,South,Apparel,In-Store,1,46.94,35.21,19.99
8232,2025-05-02,East,Apparel,Mobile App,3,48.06,151.38,87.22
8233,2025-05-02,West,Electronics,Online,4,186.95,747.8,504.91
8234,2025-05-02,West,Electronics,Online,4,139.17,556.67,366.82
8235,2025-05-02,North,Home & Kitchen,Online,3,64.68,223.15,133.27
8236,2025-05-02,North,Electronics,In-Store,3,198.42,684.55,452.58
8237,2025-05-02,South,Electronics,In-Store,2,178.84,268.26,158.31
